Id	CAS	SMILES	Status	Experimental value 	Predicted value 
225	N.A.	O=C2CCC3C4CCc1cc(O)ccc1C4(CCC23(C))	Training	Toxic	NON-Toxic
226	N.A.	OCC	Test	Toxic	Unknown
227	N.A.	C#CC3(O)(CCC2C4CCc1cc(O)ccc1C4(CCC23(C)))	Training	Toxic	NON-Toxic
228	N.A.	C#CC3(O)(CCC2C4CCc1cc(OC)ccc1C4(CCC23(C)))	Training	Toxic	NON-Toxic
229	N.A.	n1ccc(cc1CC)C(N)=S	Training	Toxic	Toxic
230	N.A.	O=C(OCC)C1(OC1)CCCCCCOc2ccc(cc2)Cl	Training	Toxic	Unknown
231	N.A.	O=C3N(c1ccc(F)cc1)C(c2ccc(O)cc2)C3CCC(O)c4ccc(F)cc4	Test	Toxic	Unknown
232	N.A.	O=S(=O)(c2cccc1cnccc12)N3CCNCCC3	Training	Toxic	Toxic
233	N.A.	O=C(c1ccc(OC(C(=O)OC(C)C)(C)C)cc1)c2ccc(cc2)Cl	Training	Toxic	Toxic
234	N.A.	O=C(C=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)Nc2ccc(O)cc2	Training	Toxic	Toxic
235	N.A.	O=C2OC(C(=CC1CCC(O)C(OC)C1)C)C(C)C(O)CC(=O)C(C=C(C)CC(C)CC(OC)C4OC(O)(C(=O)C(=O)N3CCCCC23)C(C)CC4(OC))CC=C	Training	Toxic	Toxic
236	N.A.	O=C1C=C(Oc2c1c(O)cc(O)c2C3CCN(C)CC3(O))c4ccccc4Cl	Test	Toxic	Toxic
237	N.A.	O=C(O)C4N3C(=O)C(NC(=O)c1c(noc1C)c2c(F)cccc2Cl)C3SC4(C)(C)	Training	Toxic	Toxic
238	N.A.	O=C(O)c2ccccc2(Nc1cccc(c1)C(F)(F)F)	Training	Toxic	Toxic
239	N.A.	O=C(O)CCC(NC(=O)c1ccc(cc1)NCc2nc3C(=O)N=C(N)Nc3(nc2))C(=O)O	Training	Toxic	Toxic
240	N.A.	n1cc(c[nH]1)C	Training	Toxic	Toxic
241	N.A.	O=C	Test	Toxic	Unknown
242	N.A.	OCC1OC(O)(CO)C(O)C1(O)	Training	Toxic	Unknown
243	N.A.	O=P(O)(O)OCC1OC(O)(COP(=O)(O)O)C(O)C1(O)	Training	Toxic	Unknown
244	N.A.	OCC(N)(CO)CCc1ccc(cc1)CCCCCCCC	Training	Toxic	Unknown
245	N.A.	O=C(O)c2cc(c(cc2(NCc1occc1))Cl)S(=O)(=O)N	Training	Toxic	Toxic
246	N.A.	O=C(O)C(=C1C(OC(=O)C)CC3(C)(C1CC(O)C2C4(C)(CCC(O)C(C)C4(CCC23(C)))))CCC=C(C)C	Test	Toxic	NON-Toxic
247	N.A.	O=C(O)CN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)C(C(=O)O)COCc1ccccc1	Training	Toxic	Toxic
248	N.A.	O=C(O)C1=CN(c2c(OC)c(c(F)cc2(C1(=O)))N3CCNC(C)C3)C4CC4	Training	Toxic	Toxic
249	N.A.	Fc1ccc(cc1Cl)Nc4ncnc3cc(OC)c(OCCCN2CCOCC2)cc34	Training	Toxic	Toxic
250	N.A.	O=C(OC2C(=CC(C)C(O)C(OC)CC(C)CC=1C(=O)C(=CC(=O)C=1(OC))NC(=O)C(=CC=CC2(OC))C)C)N	Training	Toxic	Toxic
251	N.A.	O=C1N(C(=O)CC(C)(C)C1)CCCCN3CCN(c2ncccn2)CC3	Test	Toxic	Toxic
252	N.A.	O=C2C=C1CCC3C4C=CC(O)(C#C)C4(CC)(CCC3(C1CC2))	Training	Toxic	Toxic
253	N.A.	O=C(OCC(O)CO)c3ccccc3(Nc2ccnc1cc(ccc12)Cl)	Training	Toxic	Toxic
254	N.A.	O=C(O)C(N)Cc1ccc(O)cc1	Training	Toxic	Toxic
255	N.A.	O=C(NN1CC2CCCC2(C1))NS(=O)(=O)c3ccc(cc3)C	Training	Toxic	Toxic
256	N.A.	OCC1OC(O)C(O)C(O)C1(O)	Test	Toxic	Unknown
257	N.A.	O=C(O)C(N)CCC(=O)N	Training	Toxic	Unknown
258	N.A.	O=C2NC(=O)C(c1ccccc1)(CC)CC2	Training	Toxic	Unknown
259	N.A.	OCC(O)CO	Training	Toxic	Unknown
260	N.A.	O=C(O)CC(C(=O)O)S[Au]	Training	Toxic	Unknown
261	N.A.	O=Cc1c(O)c(O)c(c2cc(c(c(O)c12)c3c(O)c4c(C=O)c(O)c(O)c(c4(cc3C))C(C)C)C)C(C)C	Test	Toxic	Unknown
262	N.A.	N=C(N)N	Training	Toxic	Unknown
263	N.A.	O=C1c3cc(c(cc3(N=CN1CC(=O)CC2NCCCC2(O)))Br)Cl	Training	Toxic	Toxic
264	N.A.	O=C(c1ccc(F)cc1)CCCN3CCC(O)(c2ccc(cc2)Cl)CC3	Training	Toxic	Unknown
265	N.A.	FC(F)(F)C(Cl)Br	Training	Toxic	Toxic
266	N.A.	O=C(O)C4OC(OC3C(OC(OC2C(OC(OC1C(O)C(NC(=O)C)C(O)OC1(COS(=O)(=O)O))C(OS(=O)(=O)O)C2(O))C(=O)O)C(NS(=O)(=O)O)C3(OS(=O)(=O)O))CO)C(OS(=O)(=O)O)C(O)C4(O)	Test	Toxic	NON-Toxic
267	N.A.	O=C4c5c(O)cc(OC2OC(COC1OC(C)C(O)C(O)C1(O))C(O)C(O)C2(O))cc5(OC(c3ccc(OC)c(O)c3)C4)	Training	Toxic	Toxic
268	N.A.	c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl	Training	Toxic	Unknown
269	N.A.	O=C(OC)CC(O)(C(=O)OC2C(OC)=CC35(N(CCc1cc4OCOc4(cc1C23))CCC5))CCCC(O)(C)C	Training	Toxic	Toxic
270	N.A.	O=C(O)C4OC(OC3C(O)C(OC(OC2C(OC(OC1C(O)C(OC(O)C1(NC(=O)C))CO)C(O)C2(O))C(=O)O)C3(NC(=O)C))CO)C(O)C(O)C4(O)	Training	Toxic	Toxic
271	N.A.	n1nc(NN)c2ccccc2(c1)	Test	Toxic	Toxic
272	N.A.	O=S(=O)(N)c1cc2c(cc1Cl)NCNS2(=O)(=O)	Training	Toxic	Toxic
273	N.A.	O=C3C=C2CCC1C4CCC(O)(C(=O)CO)C4(C)(CC(O)C1C2(C)CC3)	Training	Toxic	Unknown
274	N.A.	Oc1ccc(O)cc1	Training	Toxic	Unknown
275	N.A.	O=C(N)NO	Training	Toxic	Unknown
276	N.A.	OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(cc3)Cl	Test	Toxic	Unknown
277	N.A.	O=C(O)C(c1ccc(cc1)CC(C)C)C	Training	Toxic	Unknown
278	N.A.	O=C(Nc1ccc(c(c1)Nc2nccc(n2)c3cnccc3)C)c4ccc(cc4)CN5CCN(C)CC5	Training	Toxic	Toxic
279	N.A.	c1ccc3c(c1)N(c2ccccc2CC3)CCCN(C)C	Training	Toxic	Toxic
280	N.A.	O=C4C=C3CCC2C(C(=C)CC1(CC)(C2(CCC1(O)(C#C))))C3CC4	Training	Toxic	Unknown
281	N.A.	O=C(O)Cc3c1cc(OC)ccc1n(C(=O)c2ccc(cc2)Cl)c3C	Test	Toxic	Unknown
282	N.A.	OC1C(O)C(O)C(O)C(O)C1(O)	Training	Toxic	Unknown
283	N.A.	Oc4ccc3c(ccc2[nH]c1c(cnc(NCCCN(C)C)c1c23)C)c4	Training	Toxic	Toxic
284	N.A.	O=C(NNC(C)C)COc1ccc(cc1)Cl	Training	Toxic	Unknown
285	N.A.	O=C(NNC(C)C)c1ccncc1	Training	Toxic	Toxic
286	N.A.	O=C1N(C(=NC12(CCCC2))CCCC)Cc3ccc(cc3)c5ccccc5(c4nn[nH]n4)	Test	Toxic	Toxic
287	N.A.	n1cccnc1NC(C)C	Training	Toxic	Unknown
288	N.A.	Oc1ccc(cc1(O))C(O)CNC(C)C	Training	Toxic	Unknown
289	N.A.	O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12	Training	Toxic	Unknown
291	N.A.	O=C5OC2CC(OC1(OC(C(C)CC)C(C)CC1)C2)CC=C(C)C(OC4OC(C)C(OC3OC(C)C(O)C(OC)C3)C(OC)C4)C(C=CC=C6COC7C(O)C(=CC5C67(O))C)C	Training	Toxic	Unknown
292	N.A.	O=C2NC(C(=Cc1nc(C)sc1)C)CC3OC3(C)(CCCC(C)C(O)C(C(=O)C(C)(C)C(O)C2)C)	Test	Toxic	Unknown
293	N.A.	O=C1Nc4ccccc4(C(=O)N1CCN3CCC(C(=O)c2ccc(F)cc2)CC3)	Training	Toxic	Toxic
294	N.A.	O=C(O)C(N)Cc1ccc(O)c(O)c1	Training	Toxic	Toxic
295	N.A.	O=C(O)C(O)C	Training	Toxic	Unknown
296	N.A.	OCC2OC(OC1C(OC(O)(CO)C1(O))CO)C(O)C(O)C2(O)	Training	Toxic	Unknown
297	N.A.	O=C(N)C(NC(=O)C3NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)Cc1ccc2ccccc2(c1))CSSC3)Cc4ccc(O)cc4)Cc6c[nH]c5ccccc56)CCCCN)C(C)C)C(O)C	Test	Toxic	Toxic
298	N.A.	O=C(O)C(N)CCCN=C(N)N	Training	Toxic	Unknown
299	N.A.	O=COCC(OC=O)COP(=O)(O)OCC[N+](C)(C)C	Training	Toxic	Toxic
300	N.A.	O=C(Nc1ccc(cc1)C(F)(F)F)c2cnoc2C	Training	Toxic	Toxic
301	N.A.	O=CN1C=3C(=O)N=C(N)NC=3(NCC1CNc2ccc(cc2)C(=O)NC(C(=O)O)CCC(=O)O)	Training	Toxic	Toxic
302	N.A.	O=C(N)C(N1C(=O)CCC1)CC	Test	Toxic	Unknown
303	N.A.	O=C(Nc1c(cccc1C)C)CN(CC)CC	Training	Toxic	NON-Toxic
304	N.A.	O=C(c1ccc(cc1)Cl)CN(C)CCCN4c2ccccc2CCc3ccccc34	Training	Toxic	Toxic
305	N.A.	O=NN(C(=O)NC1CCCCC1)CCCl	Training	Toxic	Toxic
306	N.A.	O=C1NCCCN1C(C(=O)NC(Cc2ccccc2)CC(O)C(NC(=O)COc3c(cccc3C)C)Cc4ccccc4)C(C)C	Training	Toxic	Toxic
307	N.A.	O=C(Nc1ncccc1)C3=C(O)c2c(cc(Cl)s2)S(=O)(=O)N3C	Test	Toxic	Toxic
309	N.A.	O=C(OC(C)C)C(C(=O)OC(C)C)=C1SC=CS1	Training	Toxic	Unknown
310	N.A.	O=C(O)CN(Cc1c(O)c(ncc1COP(=O)(O)O)C)CCN(CC(=O)O)Cc2c(O)c(ncc2COP(=O)(O)O)C	Training	Toxic	Toxic
311	N.A.	OCC(O)C(O)C(O)C(O)CO	Training	Toxic	Unknown
313	N.A.	O=C(OC)Nc1nc2ccc(cc2([nH]1))C(=O)c3ccccc3	Training	Toxic	Toxic
314	N.A.	c1cc(c(c(c1)C(C2CNCN2)C)C)C	Test	Toxic	Unknown
315	N.A.	O=C(OC3(C(=O)C)(CCC2C4C=C(C1=CC(=O)CCC1(C)C4(CCC23(C)))C))C	Training	Toxic	Unknown
316	N.A.	O=C2c1ccccc1S(=O)(=O)N(C2=C(O)Nc3ncc(C)s3)C	Training	Toxic	Toxic
317	N.A.	O=C(O)C(N)Cc1ccc(cc1)N(CCCl)CCCl	Training	Toxic	Toxic
318	N.A.	O=C1C=C(C(=O)c2ccccc12)C	Training	Toxic	Unknown
319	N.A.	Oc1cc(ccc1C(C)C)C	Test	Toxic	Unknown
320	N.A.	O=C(OCC)C2(c1ccccc1)(CCN(C)CC2)	Training	Toxic	Unknown
321	N.A.	O=C(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C	Training	Toxic	Toxic
322	N.A.	c1ccc(cc1)CC(NC)C	Training	Toxic	Unknown
323	N.A.	n1ccn(c1S)C	Training	Toxic	Unknown
324	N.A.	O=C(O)C(N)CCSC	Test	Toxic	Unknown
325	N.A.	O=C1Oc2c(OC)c3occc3(cc2(C=C1))	Training	Toxic	Unknown
326	N.A.	FC(F)(OC)C(Cl)Cl	Training	Toxic	Toxic
327	N.A.	O=C(O)C(N)(C)Cc1ccc(O)c(O)c1	Training	Toxic	Toxic
328	N.A.	O=C(OC)C(c1ccccc1)C2NCCCC2	Training	Toxic	Toxic
329	N.A.	O=C1C=CC3(C(=C1)C(C)CC2C4CCC(O)(C(=O)CO)C4(C)(CC(O)C23))(C)	Test	Toxic	Unknown
331	N.A.	O=[N+]([O-])c1cnc(n1CCO)C	Training	Toxic	Unknown
332	N.A.	O=C(c1cnccc1)C(c2cnccc2)(C)C	Training	Toxic	Toxic
333	N.A.	c1ccc3c(c1)N4CCN(C)CC4(c2ccccc2C3)	Training	Toxic	Toxic
334	N.A.	O=C(NC1C(=O)NC(C(=O)N4CC(O)CC4(C(=O)NC(C(=O)NC(C(=O)N2CC(C)C(O)C2(C(=O)NC(O)C(O)C1))C(O)CC(=O)N)C(O)C(O)c3ccc(O)c(OS(=O)(=O)O)c3))C(O)C)c5ccc(cc5)c6noc(c6)c7ccc(OCCCCC)cc7	Training	Toxic	Toxic
335	N.A.	n1ccn(c1)CC(OCc2ccc(cc2Cl)Cl)c3ccc(cc3Cl)Cl	Test	Toxic	NON-Toxic
336	N.A.	O=P(O)(OCCCCCCCCCCCCCCCC)OCC[N+](C)(C)C	Training	Toxic	NON-Toxic
337	N.A.	O=C(N)C=3C(=O)C4(O)(C(O)=C2C(=O)c1c(O)ccc(c1CC2CC4(C(C=3(O))N(C)C))N(C)C)	Training	Toxic	Unknown
338	N.A.	O=C7c3c(O)c8c(O)c(c(OC2OC(C)C(O)C(OC1OC(C)C(O)C(O)C1)C2)cc8(cc3CC(C7(OC6OC(C)C(O)C(OC5OC(C)C(O)C(OC4OC(C)C(O)C(O)(C)C4)C5)C6))C(OC)C(=O)C(O)C(O)C))C	Training	Toxic	Toxic
339	N.A.	O=C(OCC4C=1C(=O)C(N)=C(C(=O)C=1N3CC2NC2C34(OC))C)N	Training	Toxic	Toxic
340	N.A.	c1ccc(c(c1)C(c2ccc(cc2)Cl)C(Cl)Cl)Cl	Test	Toxic	NON-Toxic
341	N.A.	O=C1C=CN=C(N1)N(C)C5CCN(c3nc2ccccc2n3Cc4ccc(F)cc4)CC5	Training	Toxic	Unknown
342	N.A.	O=C(N)CS(=O)C(c1ccccc1)c2ccccc2	Training	Toxic	Unknown
343	N.A.	O=C(OCC)Nc1on[n+](c1)N2CCOCC2	Training	Toxic	Toxic
344	N.A.	O=C(O)CC1(CC1)CSC(c4cccc(C=Cc2nc3cc(ccc3(cc2))Cl)c4)CCc5ccccc5C(O)(C)C	Training	Toxic	Toxic
345	N.A.	O=C(NCN1CCOCC1)c2nccnc2	Test	Toxic	Toxic
346	N.A.	Oc5ccc4c1c5(OC2C(O)C=CC3C(N(C)CCC123)C4)	Training	Toxic	Unknown
347	N.A.	O=C(O)C3=C(COC2N3(C(=O)C2(OC)(NC(=O)C(C(=O)O)c1ccc(O)cc1)))CSc4nnnn4C	Training	Toxic	Toxic
348	N.A.	O=C(O)C1=CN(c2c(OC)c(c(F)cc2(C1(=O)))N3CC4NCCCC4(C3))C5CC5	Training	Toxic	Toxic
349	N.A.	O=C(Oc1cc(c(OCCN(C)C)cc1C)C(C)C)C	Training	Toxic	Unknown
350	N.A.	O=C1N(N=C(N)C1)C(c2ccc(c(c2)Cl)Cl)C	Test	Toxic	NON-Toxic
351	N.A.	O=C(O)CCC(=CCc2c(O)c1C(=O)OCc1c(c2(OC))C)C	Training	Toxic	Toxic
353	N.A.	O=C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C1NC(=O)CC1)CC2N=CN=C2)Cc4c[nH]c3ccccc34)CO)Cc5ccc(O)cc5)CNC(=O)C8N(C(=O)C(NC(=O)C(NC(=O)C(N)Cc6ccc7ccccc7(c6))CC(C)C)CCCNC(=N)N)CCC8	Training	Toxic	Toxic
354	N.A.	O=C(O)C1=CN(c2nc(ccc2(C1(=O)))C)CC	Training	Toxic	Toxic
355	N.A.	O=C(NC(CSc1ccccc1)C(O)CN2CC3CCCCC3(CC2(C(=O)NC(C)(C)C)))c4cccc(O)c4C	Training	Toxic	Toxic
356	N.A.	O=C(O)c1cnccc1	Test	Toxic	Toxic
357	N.A.	O=C(N)c1cnccc1	Training	Toxic	Toxic
359	N.A.	O=C1N(C(=O)CN1CCc2oc(cc2)[N+](=O)[O-])CO	Training	Toxic	Unknown
360	N.A.	O=[N+]([O-])c2ccc(NS(=O)(=O)C)c(Oc1ccccc1)c2	Training	Toxic	Toxic
361	N.A.	O=C(OC)C2=C(NC(=C(C(=O)OCC)C2(c1cccc(c1)[N+](=O)[O-]))C)C	Training	Toxic	Unknown
362	N.A.	O=[N+]([O-])OCC(O[N+](=O)[O-])CO[N+](=O)[O-]	Test	Toxic	Unknown
363	N.A.	OCC(O)C(O)C(O)C(O)CNC	Training	Toxic	Toxic
365	N.A.	Oc1ccc(cc1(O))C(O)CN	Training	Toxic	Unknown
366	N.A.	O=C4C=C3CCC2C(CCC1(C)(C2(CCC1(O)(C#C))))C3CC4	Training	Toxic	Unknown
368	N.A.	c1ccc3c(c1)C(=CCCNC)c2ccccc2CC3	Training	Toxic	Toxic
369	N.A.	O=C(OC4C(O)C(Oc3ccc2C(O)=C(NC(=O)c1ccc(O)c(c1)CC=C(C)C)C(=O)Oc2c3C)OC(C)(C)C4(OC))N	Test	Toxic	Toxic
370	N.A.	O=C(NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CO)C(O)C)CSSC1)C(O)C)CCCCN)Cc3c[nH]c2ccccc23)Cc4ccccc4)C(N)Cc5ccccc5	Training	Toxic	Toxic
371	N.A.	O=CNC(C(=O)OC(CCCCCCCCCCC)CC1OC(=O)C1(CCCCCC))CC(C)C	Training	Toxic	Toxic
372	N.A.	O=C(NCc1ccccc1)CC=3c4cc(F)ccc4(C(=Cc2ccncc2)C=3C)	Training	Toxic	Toxic
373	N.A.	O=C(O)C4N3C(=O)C(NC(=O)c1c(noc1C)c2ccccc2)C3SC4(C)(C)	Training	Toxic	Toxic
374	N.A.	NC1CCCCC1(N)	Test	Toxic	Unknown
376	N.A.	O=C1Nc3ccc(cc3(C(=NC1(O))c2ccccc2))Cl	Training	Toxic	NON-Toxic
377	N.A.	O=C(N)N2c3ccccc3(C(=O)Cc1ccccc12)	Training	Toxic	Toxic
378	N.A.	O=C1C(=CO)CC4(C)(C(C1)CCC3C4(CCC2(C)(C3(CCC2(O)(C)))))	Training	Toxic	NON-Toxic
379	N.A.	O=C1CCC5(O)(C4N(C)CCC25(c3c(OC12)c(O)ccc3C4))	Training	Toxic	NON-Toxic
380	N.A.	O=C(Oc1ccc(cc1)C3(C(=O)Nc2ccccc23)(c4ccc(OC(=O)C)cc4))C	Test	Toxic	Toxic
381	N.A.	O=S(c1nc2ccc(OC(F)F)cc2([nH]1))CC3NCCC(OC)C3(OC)	Training	Toxic	Toxic
382	N.A.	O=C(O)c1ccc(N)cc1(O)	Training	Toxic	Unknown
383	N.A.	O=C(O)C(N)C(C)(C)S	Training	Toxic	Unknown
384	N.A.	O=C(O)C3N2C(=O)C(NC(=O)Cc1ccccc1)C2SC3(C)(C)	Training	Toxic	Toxic
385	N.A.	O=C(OCC(C)C)NCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)Cc1ccccc1)CC(=O)O)CCSC)Cc3c[nH]c2ccccc23	Test	Toxic	Toxic
386	N.A.	O=C1NC(=O)C(C(=O)N1)(CC)C(C)CCC	Training	Toxic	NON-Toxic
387	N.A.	c1ccc3c(c1)N(c2ccccc2S3)CCCN4CCN(C)CC4	Training	Toxic	Unknown
388	N.A.	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br	Training	Toxic	Unknown
389	N.A.	O=C(O)C1N(C(=O)C(NC(C(=O)OCC)CCC)C)C2CCCCC2(C1)	Training	Toxic	Toxic
390	N.A.	O=C(Nc1ccc(OCC)cc1)C	Test	Toxic	Unknown
391	N.A.	O=C2NC(=O)C(c1ccccc1)(C(=O)N2)CC	Training	Toxic	Toxic
392	N.A.	Oc1ccccc1	Training	Toxic	Unknown
393	N.A.	O=C1c3ccccc3(OC(O)=C1C(c2ccccc2)CC)	Training	Toxic	Toxic
394	N.A.	O=C3N(c1ccccc1)N(c2ccccc2)C(=O)C3CCCC	Training	Toxic	Unknown
395	N.A.	Oc1cccc(c1)C(O)CNC	Test	Toxic	Unknown
396	N.A.	OC(c1ccccc1)CNc2ncccc2	Training	Toxic	Toxic
397	N.A.	O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3	Training	Toxic	Unknown
398	N.A.	O=S(=O)(O)Oc1ccc(cc1)C(c2ncccc2)c3ccc(OS(=O)(=O)O)cc3	Training	Toxic	Toxic
399	N.A.	N#CN=C(NC1CCNCC1)NC(C)C(C)(C)C	Training	Toxic	Unknown
400	N.A.	O=C(O)C1=CN(c2nc(ncc2(C1(=O)))N3CCNCC3)CC	Test	Toxic	Toxic
401	N.A.	n1cc(c(c2c1NC(N)NC2(N))C)Cc3cc(OC)ccc3(OC)	Training	Toxic	Toxic
402	N.A.	O=C(O)C(c1ccc(c(c1)Cl)N2CC=CC2)C	Training	Toxic	Unknown
403	N.A.	O=C(O)CC(O)CC(O)C=Cc3c(nc1ccccc1c3(c2ccc(F)cc2))C4CC4	Training	Toxic	Toxic
404	N.A.	c1ccc3c(c1)C(c2ccsc2CC3)=C4CCN(C)CC4	Training	Toxic	Toxic
405	N.A.	OCCOCCOCCOCCOCCOCCOCCOCCOCCO	Test	Toxic	Unknown
406	N.A.	O=C(NC(C(=O)NC(C(=O)NC(C(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC1)C(O)C)CCN)CCN)CC(C)C)Cc2ccccc2)CCN)CCN)C(O)C)CCN)CCCCC(C)CC	Training	Toxic	Toxic
407	N.A.	O=C2CCC3C4CC=C1CC(O)CCC1(C)C4(CCC23(C))	Training	Toxic	Toxic
408	N.A.	O=C(c1occc1)N4CCN(c2nc(N)c3cc(OC)c(OC)cc3(n2))CC4	Training	Toxic	Toxic
409	N.A.	O=C1C=CC3(C(=C1)CCC2C4CCC(O)(C(=O)CO)C4(C)(CC(O)C23))(C)	Training	Toxic	Unknown
410	N.A.	O=C1C=CC4(C(=C1)CCC3C4(C(=O)CC2(C)(C3(CCC2(O)(C(=O)CO)))))(C)	Test	Toxic	NON-Toxic
411	N.A.	n1cccc2cc(OC)cc(NC(C)CCCN)c12	Training	Toxic	Toxic
412	N.A.	O=C2NCNC(=O)C2(c1ccccc1)CC	Training	Toxic	Toxic
413	N.A.	O=C(O)c1ccc(cc1)S(=O)(=O)N(CCC)CCC	Training	Toxic	Toxic
414	N.A.	Oc1c(cc(cc1C(C)(C)C)SC(C)(C)Sc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)C(C)(C)C	Training	Toxic	Toxic
415	N.A.	c1ccc3c(c1)N(c2cc(ccc2S3)Cl)CCCN4CCN(C)CC4	Test	Toxic	Unknown
416	N.A.	O=C4C=C3CCC1C(CCC2(C)(C(C(=O)C)CCC12))C3(C)CC4	Training	Toxic	Unknown
418	N.A.	O=C(OC(c1ccccc1)(Cc2ccccc2)C(C)CN(C)C)CC	Training	Toxic	Toxic
419	N.A.	OC(COc1cccc2ccccc12)CNC(C)C	Training	Toxic	Unknown
420	N.A.	O=C1C=C(NC(N1)=S)CCC	Training	Toxic	Unknown
422	N.A.	O=C(O)CCCC=CCC1C(=O)CC(O)C1(C=CC(O)CCCCC)	Test	Toxic	Unknown
423	N.A.	O=C(O)CCCC=CCC1C(O)CC(O)C1(C=CC(O)CCCCC)	Training	Toxic	Unknown
424	N.A.	n1ccc(cc1CCC)C(N)=S	Training	Toxic	Toxic
425	N.A.	O=C(N)c1nccnc1	Training	Toxic	Toxic
426	N.A.	O=C(OCc1nc(ccc1)COC(=O)NC)NC	Training	Toxic	Toxic
427	N.A.	n1c(nc(c(c1N)c2ccc(cc2)Cl)CC)N	Test	Toxic	Unknown
428	N.A.	O(c2ccc3Nc1cc(ccc1C(NC(C)CCCN(CC)CC)c3(c2))Cl)C	Training	Toxic	Toxic
429	N.A.	OC(c2ccnc1ccc(OC)cc12)C3N4CCC(C3)C(C=C)C4	Training	Toxic	Toxic
430	N.A.	O=C1N=C(Nc2ccc(cc12)CN(c3ccc(C(=O)NC(C(=O)O)CCC(=O)O)s3)C)C	Training	Toxic	Toxic
431	N.A.	O=C1OC(CC(=O)C(C=C(C)C(O)C(OC)C(=O)C(C)CC(C=CC=CC=C(C)C(OC)CC3OC(O)(C(=O)C(=O)N2CCCCC12)C(C)CC3)C)C)C(C)CC4CCC(O)C(OC)C4	Training	Toxic	Toxic
433	N.A.	O=C3N=C2C(=Nc1cc(c(cc1N2CC(O)C(O)C(O)CO)C)C)C(=O)N3	Test	Toxic	Unknown
434	N.A.	O=C1N=C4C(O)=C5C(O)=C(C=2OC(OC=CC(OC)C(C)C(OC(=O)C)C(C)C(O)C(C)C(O)C(C=CC=C1C)C)(C(=O)C=2C5(=C(O)C4(=CNN3CCN(C)CC3)))C)C	Training	Toxic	Toxic
435	N.A.	O=C(OC2C(C)C(OC)C=COC1(Oc3c(C1(=O))c4c(O)cc(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C2(C))C)c(O)c4(c(O)c3C))C)C	Training	Toxic	Toxic
436	N.A.	O=C2OCC(c1ccc(cc1)S(=O)(=O)C)=C2c3ccccc3	Training	Toxic	Toxic
437	N.A.	O=C1NC(=O)SC1Cc3ccc(OCCN(c2ncccc2)C)cc3	Training	Toxic	Toxic
438	N.A.	O=C3OC(CC)C(O)(C)C(O)C(C(=NOCOCCOC)C(C)CC(O)(C)C(OC1OC(C)CC(N(C)C)C1(O))C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C3C)C	Test	Toxic	Toxic
439	N.A.	O=C2C5=C(C=C3c1nc4cccc(c4(cc1CN23))[N+](=O)[O-])C(O)(C(=O)OC5)CC	Training	Toxic	Toxic
440	N.A.	O=C(N)c1ccccc1(O)	Training	Toxic	Unknown
441	N.A.	O=C3Nc1ccccc1C3(=Cc2[nH]c(cc2C)C)	Training	Toxic	Toxic
442	N.A.	OC3C(=C)C(=CC=C1CCCC2(C)(C1CCC2(C(C=CC=CC(O)(CC)CC)C)))CC(O)C3	Training	Toxic	Unknown
443	N.A.	c1cc(ccc1C2(CCC2)C(N(C)C)CC(C)C)Cl	Test	Toxic	Unknown
444	N.A.	O=C1NC(=Nc2c(nn(c12)C)CCC)c3cc(ccc3(OCC))S(=O)(=O)N4CCN(C)CC4	Training	Toxic	Toxic
445	N.A.	O=C4c5c(O)cc(O)cc5(OC(c1ccc2OC(CO)C(Oc2(c1))c3ccc(O)c(OC)c3)C4(O))	Training	Toxic	Toxic
447	N.A.	O=C(c1c(ccs1)S(=O)(=O)Nc2onc(c2Cl)C)Cc3cc4OCOc4(cc3C)	Training	Toxic	Toxic
448	N.A.	O=C(O)CCCc1ccccc1	Training	Toxic	Unknown
449	N.A.	O=C(Nc2ccc(Oc1ccnc(c1)C(=O)NC)cc2)Nc3ccc(c(c3)C(F)(F)F)Cl	Test	Toxic	Toxic
450	N.A.	O=C(CO)C(O)C(O)C(O)CO	Training	Toxic	Toxic
451	N.A.	O=C1c4ccccc4(c2n[nH]c3cccc1c23)	Training	Toxic	Toxic
